response#dim1
0.0116133962162658  27.2372372372372
-1.48651003         15.020147548847266
-0.70997653         29.344057656922764
1.05197313          24.14005258669388
0.11023985          7.890843838816063
0.75477656          12.213010411553116
1.52350601          0.8667108318728209
0.74893327          4.339505268004987
2.26075666          20.641776868834587
2.01532329          21.608292103382617
1.15918036          19.525200847661655
-0.14243352         17.450585549015486
0.57794176          10.109056248474358
2.80824875          2.525673158452003
