response#dim1#dim2#dim3#dim4#dim5#dim6
-49.297532664744345	-6.42432134627909	0.7434930472398094	2.213528052740177	-4.89968335777256	4.2727487290123385	-3.5103207733041693
-117.58903219949762	8.847102724785469	6.719572256983085	2.7417734938921985	-9.746577274447672	-7.921192815258435	3.8158298239185164
-45.49115418576611	3.444162495920919	-5.860758806482414	5.417399255650235	4.037425263755383	1.8415461967462186	3.4833483504846185
-63.370243158600935	-1.5627107924806989	2.0852303643520482	4.267783890910206	9.604286951791568	-1.4838710427142914	6.1357888452608265
-66.63033590934904	9.777151509515065	0.06378028315661766	7.695587046655309	1.1374280364759386	-3.69000258326073	-9.07407919525241
-117.49994008720634	0.49191047381187225	-6.870410606176129	-9.857661487176756	-7.934171095047146	3.4648775699862693	-0.09942676655641947
-31.405750211743378	-2.757386744603984	6.750058119042713	3.1991576616019586	-3.03854202783614	2.629945484135966	3.853579419456805
-31.422326155781377	-3.8337006244928773	3.3700290467261205	4.9029385401136345	8.536942215009343	-3.774874433564128	-1.6012039530696107
-55.65381835568738	-8.349597541424288	-3.1559724557845197	-0.3860121029639867	-6.94700722072767	-3.543638146613599	6.071786833107289
-62.942106812226505	9.781854189857253	-0.3229585436816418	-0.7991142110019069	7.832190207097753	-3.978597937583337	-5.4230999368114645
-101.1752523179334	-9.92766661908654	-3.4698051299286714	3.4915740932161405	7.101194007692186	2.448844601788105	-9.408965962696902
-149.5775277728759	-9.94942882617201	6.199799049652611	-6.277069598878735	7.515754069467725	6.503660755643139	3.5165958420141603
-167.0616272336887	-9.99115043682312	-1.3074635140190267	-4.559435173654915	-8.62297297352761	-9.742763114492783	9.198079578621897
-146.60891518992233	-7.182016351432347	9.668968365906153	-7.206443510066432	-5.432570567015105	8.347261174178428	9.948463962073323
-82.38734835083191	5.65651314123061	-2.7758087274065435	0.020859023010920907	9.89816840260557	2.4985706023840457	8.844048988596363
-42.60188744676371	-2.780569537220412	0.6967860909737631	-4.946803192700317	-4.319725425184846	5.710102833922264	-9.406744915959354
-153.29881205207158	9.837448618098193	5.40266653478416	-5.5962684169589805	-3.390664489138535	9.859163214072009	-7.191776303148476
-96.05558489908137	-6.662558162019964	0.40943644404011614	9.639527800152795	0.9711518453587882	-3.08764003936413	0.7953813217494332
-15.055606492741354	7.530500562270092	3.5647482545856928	4.38528831221922	-1.4353588857799675	4.702187880742146	3.170994972085115
-57.175105007282795	3.0877311354706087	6.006305425229257	-1.1275173921498478	-3.8768865791851965	8.91082977970872	-5.796186440057394
